,COLE_COD_DANE_ESTABLECIMIENTO,PUNT_GLOBAL,sociales_ciudanas_rank,c_naturales_rank,matematicas_rank,lectura_critica_rank,ingles_rank,COLE_COD_DANE_SEDE,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_DEPTO_UBICACION,COLE_GENERO,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_COD_MCPIO_UBICACION,COLE_COD_DEPTO_UBICACION,Punt_lectura_critica_mean_2017,Punt_matematicas_mean_2017,Punt_c_naturales_mean_2017,Punt_sociales_ciudadanas_mean_2017,Punt_ingles_mean_2017,Punt_global_mean_2017,Punt_lectura_critica_mean_2018,Punt_matematicas_mean_2018,Punt_c_naturales_mean_2018,Punt_sociales_ciudadanas_mean_2018,Punt_ingles_mean_2018,Punt_global_mean_2018,Punt_lectura_critica_mean_2019,Punt_matematicas_mean_2019,Punt_c_naturales_mean_2019,Punt_sociales_ciudadanas_mean_2019,Punt_ingles_mean_2019,Punt_global_mean_2019,Punt_lectura_critica_mean_2020,Punt_matematicas_mean_2020,Punt_c_naturales_mean_2020,Punt_sociales_ciudadanas_mean_2020,Punt_ingles_mean_2020,Punt_global_mean_2020,Punt_lectura_critica_mean_2021,Punt_matematicas_mean_2021,Punt_c_naturales_mean_2021,Punt_sociales_ciudadanas_mean_2021,Punt_ingles_mean_2021,Punt_global_mean_2021,COLE_NOMBRE_SEDE,direccion,telefono,zona,niveles,caracter,especialidad,idiomas,correo electronico,modelos educativos,capacidades excepcionales,discapacidades,matricula contratada,estrato socio-economico
25,305001004293,312.0,4.0,5.0,3.0,2.0,1.0,305001004293,TARDE,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,63.20779220779221,60.75324675324676,60.71428571428572,61.09090909090909,66.3961038961039,309.11038961038963,62.2317880794702,61.13907284768212,59.966887417218544,59.74834437086093,67.81456953642385,306.6092715231788,62.266666666666666,60.0,58.25833333333333,56.84166666666667,65.15833333333333,298.90833333333336,61.82142857142857,60.410714285714285,57.1875,59.080357142857146,63.92857142857143,299.7767857142857,62.708333333333336,58.15625,56.35416666666666,57.552083333333336,67.02083333333333,296.625,COLEGIO DE LA UNIVERSIDAD PONTIFICIA BOLIVARIANA,CQ 1 A 70 01 ,3544501/4488388,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colegio@upb.edu.co omar.pena@upb.edu.co,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,DISCAPACIDAD VISUAL CEGUERA",NO,
26,305001004293,312.0,4.0,5.0,3.0,2.0,1.0,305001004293,MAÑANA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,64.05725190839695,62.37022900763359,62.721374045801525,62.61068702290076,66.62977099236642,316.12213740458014,63.45,63.68076923076923,62.13846153846154,61.29615384615385,68.03461538461538,315.2923076923077,62.87747035573123,62.64426877470356,59.719367588932805,59.29644268774704,66.0,307.55335968379444,61.90151515151515,62.621212121212125,57.56818181818182,61.40151515151515,63.06818181818182,305.1931818181818,62.90228013029316,60.50814332247557,58.11726384364821,58.74592833876221,69.2442996742671,303.8534201954397,COLEGIO DE LA UNIVERSIDAD PONTIFICIA BOLIVARIANA,CQ 1 A 70 01 ,3544501/4488388,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colegio@upb.edu.co omar.pena@upb.edu.co,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,DISCAPACIDAD VISUAL CEGUERA",NO,
27,305001004293,303.0,4.0,5.0,3.0,2.0,1.0,305001004293,TARDE,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,63.20779220779221,60.75324675324676,60.71428571428572,61.09090909090909,66.3961038961039,309.11038961038963,62.2317880794702,61.13907284768212,59.966887417218544,59.74834437086093,67.81456953642385,306.6092715231788,62.266666666666666,60.0,58.25833333333333,56.84166666666667,65.15833333333333,298.90833333333336,61.82142857142857,60.410714285714285,57.1875,59.080357142857146,63.92857142857143,299.7767857142857,62.708333333333336,58.15625,56.35416666666666,57.552083333333336,67.02083333333333,296.625,COLEGIO DE LA UNIVERSIDAD PONTIFICIA BOLIVARIANA,CQ 1 A 70 01 ,3544501/4488388,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colegio@upb.edu.co omar.pena@upb.edu.co,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,DISCAPACIDAD VISUAL CEGUERA",NO,
28,305001004293,303.0,4.0,5.0,3.0,2.0,1.0,305001004293,MAÑANA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,64.05725190839695,62.37022900763359,62.721374045801525,62.61068702290076,66.62977099236642,316.12213740458014,63.45,63.68076923076923,62.13846153846154,61.29615384615385,68.03461538461538,315.2923076923077,62.87747035573123,62.64426877470356,59.719367588932805,59.29644268774704,66.0,307.55335968379444,61.90151515151515,62.621212121212125,57.56818181818182,61.40151515151515,63.06818181818182,305.1931818181818,62.90228013029316,60.50814332247557,58.11726384364821,58.74592833876221,69.2442996742671,303.8534201954397,COLEGIO DE LA UNIVERSIDAD PONTIFICIA BOLIVARIANA,CQ 1 A 70 01 ,3544501/4488388,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colegio@upb.edu.co omar.pena@upb.edu.co,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,DISCAPACIDAD VISUAL CEGUERA",NO,
29,305001004315,296.0,3.0,5.0,4.0,2.0,1.0,305001004315,COMPLETA_UNICA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,62.25925925925926,57.03703703703704,59.44444444444444,60.92592592592592,68.37037037037037,302.9259259259259,61.2962962962963,59.07407407407408,59.2962962962963,59.22222222222222,66.77777777777777,301.3333333333333,57.375,59.625,58.125,57.0625,64.125,292.4375,60.73684210526316,60.47368421052632,54.78947368421053,54.0,66.63157894736842,290.94736842105266,61.833333333333336,61.22222222222222,57.16666666666666,55.22222222222222,68.33333333333333,297.94444444444446,COLEGIO SANTA MARIA DEL ROSARIO,CL 7 B SUR 29 C 100 ,2663904,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,cosamaro@epm.net.co,EDUCACIÓN TRADICIONAL,,,NO,
30,305001004404,277.0,3.0,5.0,4.0,1.0,2.0,305001004404,COMPLETA_UNICA,MEDELLÍN,ANTIOQUIA,FEMENINO,A,N,ACADÉMICO,S,URBANO,5001,5,59.21621621621622,55.32432432432432,54.83783783783784,55.45945945945946,60.4054054054054,282.6756756756757,56.577777777777776,53.13333333333333,51.31111111111111,51.37777777777778,57.68888888888889,267.22222222222223,58.09756097560975,54.707317073170735,52.29268292682927,51.75609756097561,59.53658536585366,273.0731707317073,56.75,57.16666666666666,52.5,53.41666666666666,50.583333333333336,273.25,59.34615384615385,55.42307692307692,53.61538461538461,53.55769230769231,59.01923076923077,278.8076923076923,COLEGIO EUCARISTICO DE LA MILAGROSA,KR 28 42 62 ,2692151,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,"PORTUGUES,INGLÉS",secretariaeuca2021@gmail.com euca2006@gmail.com,EDUCACIÓN TRADICIONAL,,,NO,
31,305001004455,298.0,4.0,5.0,2.0,1.0,3.0,305001004455,MAÑANA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,61.32,60.75,58.69,58.54,61.4,299.75,61.13131313131313,59.26262626262626,58.1010101010101,58.61616161616162,64.27272727272727,298.32323232323233,60.73333333333333,58.7,55.975,54.69166666666667,60.65,288.84166666666664,59.60377358490566,59.61320754716981,56.67924528301887,57.75471698113208,58.0,291.8867924528302,59.265957446808514,56.734042553191486,55.09574468085106,53.70212765957447,61.797872340425535,283.1063829787234,COLEGIO SALESIANO EL SUFRAGIO,KR 39 54 31 ,2174143  ext 102,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,secretaria.academica@elsufragio.edu.co,EDUCACIÓN TRADICIONAL,,,NO,
32,305001004498,345.0,3.0,4.0,2.0,5.0,1.0,305001004498,COMPLETA_UNICA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,67.056,72.12,67.92,68.584,76.304,347.416,67.79054054054055,70.5,67.22297297297297,67.1891891891892,77.10135135135135,344.3243243243243,67.33064516129032,71.7741935483871,67.91129032258064,68.74193548387096,78.41129032258064,348.2741935483871,65.67910447761194,70.81343283582089,65.64925373134328,70.69402985074628,75.01492537313433,343.7014925373134,67.71621621621621,72.80405405405405,67.63513513513513,68.00675675675676,80.95945945945945,349.7972972972973,COLEGIO SAN IGNACIO DE LOYOLA,CL 48 68 98 ,2300200.,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,academica@sanignacio.edu.co rector@sanignacio.edu.co vicerrectora@sanignacio.edu.co,EDUCACIÓN TRADICIONAL,,,NO,
33,305001004501,295.0,4.0,5.0,3.0,2.0,1.0,305001004501,COMPLETA_UNICA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,62.47368421052632,59.526315789473685,58.21052631578947,61.73684210526316,69.73684210526316,305.94736842105266,61.65,58.2,55.35,58.65,66.35,295.5,61.36666666666667,60.56666666666667,55.43333333333333,56.86666666666667,63.06666666666667,294.53333333333336,59.02173913043478,57.78260869565217,55.67391304347826,55.17391304347826,57.891304347826086,284.9130434782609,60.95238095238095,57.97619047619048,54.30952380952381,56.21428571428572,60.73809523809524,288.1666666666667,COLEGIO SAGRADOS CORAZONES,KR 89 66 91 ,2640026 ext 103 -3102695535- 3122639096,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,ssccvirtual@colegiosagradoscorazonesmedellin.edu.co,EDUCACIÓN TRADICIONAL,,,NO,
34,305001004528,277.5,3.0,5.0,2.0,1.0,4.0,305001004528,MAÑANA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,59.285714285714285,58.66666666666666,56.80952380952381,57.92857142857143,56.97619047619048,290.45238095238096,59.87096774193548,56.95161290322581,56.11290322580645,56.46774193548387,57.88709677419355,287.0,56.96491228070175,57.12280701754386,52.6140350877193,51.40350877192982,54.21052631578947,272.50877192982455,54.7258064516129,54.95161290322581,50.935483870967744,53.096774193548384,52.30645161290322,266.6774193548387,59.04545454545455,53.66666666666666,51.72727272727273,52.93939393939394,55.42424242424242,272.1666666666667,COLEGIO MARIA REINA DEL CARMELO,KR 43 A 85 104 ,4483299,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colegiomrc@gmail.com,EDUCACIÓN TRADICIONAL,,,SI,
35,305001004544,263.0,4.0,5.0,2.0,1.0,3.0,305001004544,MAÑANA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,55.03846153846154,50.88461538461539,50.65384615384615,52.65384615384615,50.30769230769231,260.84615384615387,54.526315789473685,53.47368421052632,53.47368421052632,49.578947368421055,54.94736842105263,264.5263157894737,55.1,55.55,52.35,49.4,57.1,267.1,54.833333333333336,53.5,52.61111111111112,51.0,51.72222222222222,264.3888888888889,57.23529411764706,52.294117647058826,52.41176470588236,50.76470588235294,55.94117647058823,267.05882352941177,COLEGIO TOMAS CARRASQUILLA,KR 38 42 41 ,2162583,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colegiotc@hotmail.com,EDUCACIÓN TRADICIONAL,,,SI,
36,305001004633,335.0,3.0,5.0,2.0,4.0,1.0,305001004633,COMPLETA_UNICA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,66.66666666666667,67.59649122807018,65.6140350877193,64.91228070175438,77.21052631578948,335.280701754386,68.70491803278688,70.29508196721312,67.52459016393442,66.37704918032787,81.93442622950819,346.37704918032784,66.01886792452831,69.64150943396227,63.81132075471698,64.62264150943396,79.83018867924528,335.49056603773585,66.36666666666666,68.05,63.36666666666667,67.9,77.08333333333333,336.18333333333334,68.9298245614035,69.40350877192982,64.66666666666667,65.6140350877193,80.82456140350877,341.0877192982456,INSTITUTO JORGE ROBLEDO,CL 51 65 72 ,2606009 2301657,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,ijr@ijr.edu.co,EDUCACIÓN TRADICIONAL,,LESIÓN NEUROMUSCULAR,NO,
37,305001004668,339.0,5.0,2.0,3.0,4.0,1.0,305001004668,COMPLETA_UNICA,MEDELLÍN,ANTIOQUIA,FEMENINO,B,N,ACADÉMICO,S,URBANO,5001,5,65.93617021276596,67.04255319148936,66.29787234042553,64.53191489361703,81.61702127659575,335.7872340425532,67.46666666666667,69.93333333333334,66.2,63.46666666666667,81.0,339.3666666666667,67.84,68.72,65.24,62.52,80.72,336.0,67.88,68.88,64.84,64.52,84.68,339.68,65.92857142857143,67.14285714285714,62.892857142857146,62.5,82.32142857142857,329.8928571428572,COLEGIO GIMNASIO LOS PINARES,IND KRA 35 9 SUR 160,2686034,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,"PORTUGUES,INGLÉS",secretariaacademica@pinares.edu.co,EDUCACIÓN TRADICIONAL,,"DISCAPACIDAD INTELECTUAL,LESIÓN NEUROMUSCULAR,OTRA DISCAPACIDAD,DISCAPACIDAD MÚLTIPLE,DISCAPACIDAD VISUAL CEGUERA,DISCAPACIDAD PSICOSOCIAL (MENTAL),TRASTORNO DEL ESPECTRO AUTISTA",NO,
38,305001004811,303.0,3.0,5.0,4.0,1.0,2.0,305001004811,COMPLETA_UNICA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,TÉCNICO,S,URBANO,5001,5,64.11666666666666,62.05,59.53333333333333,60.35,66.55,309.51666666666665,63.1875,60.53125,59.09375,61.359375,67.296875,307.625,59.91111111111111,61.04444444444445,54.93333333333333,56.15555555555556,60.55555555555556,291.06666666666666,59.294117647058826,58.94117647058823,55.05882352941177,59.372549019607845,58.09803921568628,290.7843137254902,61.358024691358025,56.74074074074074,54.71604938271605,57.0,66.41975308641975,290.7283950617284,COLEGIO DIVINO SALVADOR,KR 21 47 86 ,2697440,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO,OTRO,,hersalmed@une.net.co,EDUCACIÓN TRADICIONAL,,,NO,
39,305001004820,290.5,4.0,5.0,3.0,2.0,1.0,305001004820,MAÑANA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,59.97727272727273,57.20454545454545,58.11363636363637,58.88636363636363,60.34090909090909,293.3636363636364,59.63636363636363,55.90909090909091,55.77272727272727,57.81818181818182,62.22727272727273,288.3181818181818,59.34883720930232,55.76744186046512,53.11627906976744,54.23255813953488,62.44186046511628,280.69767441860466,61.23529411764706,57.41176470588236,55.50980392156863,57.31372549019608,58.68627450980392,289.6274509803921,57.22033898305085,55.271186440677965,53.13559322033898,53.72881355932204,60.66101694915254,276.40677966101697,COLEGIO AGUSTINIANO DE SAN NICOLAS,KR 48 93 13 ,5401060,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,secretaria@agustinianomedellin.edu.co,EDUCACIÓN TRADICIONAL,,,NO,
40,305001004871,262.0,3.0,4.0,2.0,1.0,5.0,305001004871,MAÑANA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,55.674418604651166,51.99224806201551,51.83720930232558,52.88372093023256,51.604651162790695,264.93023255813955,54.963855421686745,51.91566265060241,49.93975903614458,50.72289156626506,53.44578313253012,260.03614457831327,55.20512820512821,50.46153846153846,48.24786324786325,48.64957264957265,52.9059829059829,254.07692307692307,56.5078125,54.28125,50.4921875,53.5859375,49.4921875,266.953125,55.07518796992481,51.77443609022557,49.15037593984962,49.1578947368421,52.15037593984962,256.77443609022555,COLEGIO PABLO VI,KR 36 69 30 ,3224491,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,"NO APLICA,ACADÉMICA",INGLÉS,colegiopablovi@colegiopablovi.edu.co rectoria@colegiopablovi.edu.co,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,SI,
41,305001004901,305.0,3.0,5.0,4.0,2.0,1.0,305001004901,COMPLETA_UNICA,MEDELLÍN,ANTIOQUIA,FEMENINO,A,N,ACADÉMICO,S,URBANO,5001,5,63.07692307692308,59.09615384615385,61.23076923076923,61.23076923076923,67.34615384615384,308.1730769230769,65.0,61.78947368421053,59.60526315789474,62.26315789473684,67.94736842105263,313.07894736842104,61.69047619047619,61.45238095238095,58.88095238095238,60.095238095238095,67.35714285714286,305.3095238095238,61.625,60.125,57.21875,60.0625,60.375,298.96875,63.75,59.03125,58.09375,61.125,68.6875,305.625,COLEGIO SAN JUAN BOSCO,CL 28 73 01 ,408 66 66 - 408 83 34,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,c.sanjuanbosco@salesianasmedellin.org,EDUCACIÓN TRADICIONAL,,,NO,
42,305001004943,310.0,4.0,5.0,2.0,3.0,1.0,305001004943,MAÑANA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,TÉCNICO/ACADÉMICO,S,URBANO,5001,5,62.833333333333336,60.583333333333336,60.22222222222222,61.86111111111112,64.83333333333333,308.1666666666667,62.90625,62.71875,61.375,62.375,71.46875,315.1875,64.15686274509804,63.76470588235294,60.05882352941177,59.76470588235294,68.6078431372549,312.3137254901961,61.1578947368421,60.23684210526316,59.0,59.23684210526316,63.026315789473685,300.6578947368421,64.66666666666667,63.0625,59.625,61.22916666666666,69.35416666666667,313.5416666666667,COLEGIO NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA,KR 22 A 46 59 ,4442740,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",TÉCNICO/ACADEMICO,"OTRO,ACADÉMICA",,colrosario@une.net.co,EDUCACIÓN TRADICIONAL,,LESIÓN NEUROMUSCULAR,NO,
43,305001004986,305.0,4.0,5.0,1.0,2.0,3.0,305001004986,MAÑANA,MEDELLÍN,ANTIOQUIA,FEMENINO,A,N,ACADÉMICO,S,URBANO,5001,5,63.37234042553192,60.70212765957447,59.52127659574468,60.680851063829785,61.70212765957447,305.5851063829787,61.37179487179487,62.08974358974359,59.73076923076923,61.93589743589744,64.82051282051282,307.8076923076923,62.0919540229885,63.18390804597701,59.80459770114943,60.08045977011494,65.0,307.81609195402297,60.03225806451613,59.1505376344086,55.494623655913976,59.483870967741936,59.043010752688176,292.9139784946237,64.49382716049382,60.20987654320987,58.46913580246913,61.07407407407408,68.11111111111111,308.0246913580247,COLEGIO DE LA INMACULADA,KR 76 12 57 ,3222835,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,calificacionesinmaculada@hotmail.com,EDUCACIÓN TRADICIONAL,,,NO,
44,305001004994,267.0,4.0,5.0,3.0,1.0,2.0,305001004994,COMPLETA_UNICA,MEDELLÍN,ANTIOQUIA,FEMENINO,A,N,ACADÉMICO,S,URBANO,5001,5,59.294117647058826,59.0,59.23529411764706,58.1764705882353,60.94117647058823,295.47058823529414,57.54545454545455,52.77272727272727,52.09090909090909,52.63636363636363,57.18181818181818,270.1818181818182,51.142857142857146,51.80952380952381,47.095238095238095,44.80952380952381,55.523809523809526,246.28571428571428,54.94117647058823,55.05882352941177,51.8235294117647,50.41176470588236,56.88235294117647,266.7058823529412,62.458333333333336,55.333333333333336,54.083333333333336,52.875,61.875,283.0833333333333,COLEGIO SANTA TERESITA,CL 44 90 A 22 ,408 58 12,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,colegioteresitas@une.net.co,EDUCACIÓN TRADICIONAL,,TRASTORNO DEL ESPECTRO AUTISTA,NO,
45,305001005036,336.0,3.0,5.0,2.0,4.0,1.0,305001005036,COMPLETA_UNICA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,66.61363636363636,68.51136363636364,65.5340909090909,67.26136363636364,77.56818181818181,338.8863636363636,68.95454545454545,68.61363636363636,66.02272727272727,68.98863636363636,80.54545454545455,345.52272727272725,67.27173913043478,67.07608695652173,62.84782608695652,65.29347826086956,79.05434782608695,333.30434782608694,65.11111111111111,67.625,62.90277777777778,67.44444444444444,75.22222222222223,332.47222222222223,67.62857142857143,64.84285714285714,63.371428571428574,65.82857142857142,80.74285714285715,333.0,COLEGIO SAN JOSE DE LAS VEGAS,KR 48 7 S 52 ,4446008,URBANA,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,INGLÉS,clemencia.mejia@sanjosevegas.edu.co,EDUCACIÓN TRADICIONAL,,,NO,
46,305001005044,240.0,3.0,5.0,4.0,1.0,2.0,305001005044,MAÑANA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,52.82967032967033,47.76923076923077,48.64835164835165,50.12087912087912,50.92307692307692,249.6318681318681,51.02439024390244,44.765853658536585,45.1219512195122,47.06829268292683,51.42926829268293,236.65365853658537,50.81313131313132,47.04040404040404,44.51010101010101,44.77777777777778,49.974747474747474,235.1818181818182,51.95,47.6375,45.34375,47.0125,47.7875,239.8625,51.92270531400966,46.58454106280193,45.81642512077295,45.0096618357488,50.47342995169082,237.89371980676327,INSTITUTO FERRINI - SEDE CALASANZ,CL 51 A 81 B 33 ,2646464,URBANA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,rectoriacalasanz@ferrini.edu.co,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,
47,305001005044,240.0,3.0,5.0,4.0,1.0,2.0,305001005044,SABATINA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,49.785714285714285,44.5,45.642857142857146,47.595238095238095,44.333333333333336,233.5,49.98,43.56,42.86,46.34,47.96,229.26,49.19117647058823,44.52941176470589,43.0735294117647,44.19117647058823,44.088235294117645,225.7941176470588,51.77049180327869,48.34426229508197,44.114754098360656,48.50819672131148,43.62295081967213,239.1967213114754,49.09756097560975,44.51219512195122,44.63414634146341,43.53658536585366,47.35365853658536,227.96341463414635,INSTITUTO FERRINI - SEDE CALASANZ,CL 51 A 81 B 33 ,2646464,URBANA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,rectoriacalasanz@ferrini.edu.co,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,
48,305001005044,240.0,3.0,5.0,4.0,1.0,2.0,305001005044,TARDE,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,,,,,,,,,,,,,,,,,,,45.73684210526316,44.1578947368421,42.26315789473684,41.05263157894737,44.31578947368421,216.8947368421053,52.75,43.833333333333336,42.333333333333336,43.66666666666666,46.25,228.3333333333333,INSTITUTO FERRINI - SEDE CALASANZ,CL 51 A 81 B 33 ,2646464,URBANA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,rectoriacalasanz@ferrini.edu.co,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,
49,305001005044,215.0,5.0,3.0,2.0,1.0,4.0,305001005044,MAÑANA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,52.82967032967033,47.76923076923077,48.64835164835165,50.12087912087912,50.92307692307692,249.6318681318681,51.02439024390244,44.765853658536585,45.1219512195122,47.06829268292683,51.42926829268293,236.65365853658537,50.81313131313132,47.04040404040404,44.51010101010101,44.77777777777778,49.974747474747474,235.1818181818182,51.95,47.6375,45.34375,47.0125,47.7875,239.8625,51.92270531400966,46.58454106280193,45.81642512077295,45.0096618357488,50.47342995169082,237.89371980676327,INSTITUTO FERRINI - SEDE CALASANZ,CL 51 A 81 B 33 ,2646464,URBANA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,rectoriacalasanz@ferrini.edu.co,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,
50,305001005044,215.0,5.0,3.0,2.0,1.0,4.0,305001005044,SABATINA,MEDELLÍN,ANTIOQUIA,MIXTO,A,N,ACADÉMICO,S,URBANO,5001,5,49.785714285714285,44.5,45.642857142857146,47.595238095238095,44.333333333333336,233.5,49.98,43.56,42.86,46.34,47.96,229.26,49.19117647058823,44.52941176470589,43.0735294117647,44.19117647058823,44.088235294117645,225.7941176470588,51.77049180327869,48.34426229508197,44.114754098360656,48.50819672131148,43.62295081967213,239.1967213114754,49.09756097560975,44.51219512195122,44.63414634146341,43.53658536585366,47.35365853658536,227.96341463414635,INSTITUTO FERRINI - SEDE CALASANZ,CL 51 A 81 B 33 ,2646464,URBANA,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",ACADÉMICO,ACADÉMICA,,rectoriacalasanz@ferrini.edu.co,"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,NO,
